date,theta-token
2018-04-13 00:00:00.000,0.12406858731299314
2018-04-14 00:00:00.000,0.1242731475576212
2018-04-15 00:00:00.000,0.11986492035474254
2018-04-16 00:00:00.000,0.12366497405490819
2018-04-17 00:00:00.000,0.1171013217266281
2018-04-18 00:00:00.000,0.11611923992979802
2018-04-19 00:00:00.000,0.12301153346260003
2018-04-20 00:00:00.000,0.13781140046949453
2018-04-21 00:00:00.000,0.14106392956899705
2018-04-22 00:00:00.000,0.14453592188150807
2018-04-23 00:00:00.000,0.15077381092589687
2018-04-24 00:00:00.000,0.14813727875625313
2018-04-25 00:00:00.000,0.15963696910592004
2018-04-26 00:00:00.000,0.1298615752915702
2018-04-27 00:00:00.000,0.14586214408298814
2018-04-28 00:00:00.000,0.1341096342118564
2018-04-29 00:00:00.000,0.1427796930548414
2018-04-30 00:00:00.000,0.14719085455203088
2018-05-01 00:00:00.000,0.14236493786832843
2018-05-02 00:00:00.000,0.1403329347880144
2018-05-03 00:00:00.000,0.1452174761116005
2018-05-04 00:00:00.000,0.17404215818477042
2018-05-05 00:00:00.000,0.17490838605776507
2018-05-06 00:00:00.000,0.1661939471478309
2018-05-07 00:00:00.000,0.16393085243757943
2018-05-08 00:00:00.000,0.20721668093823126
2018-05-09 00:00:00.000,0.19861236985968186
2018-05-10 00:00:00.000,0.21141362793789711
2018-05-11 00:00:00.000,0.21535485102832974
2018-05-12 00:00:00.000,0.1796702988003647
2018-05-13 00:00:00.000,0.18568334942886308
2018-05-14 00:00:00.000,0.19042869411501043
2018-05-15 00:00:00.000,0.23583411552036293
2018-05-16 00:00:00.000,0.23369596039516094
2018-05-17 00:00:00.000,0.239984578428117
2018-05-18 00:00:00.000,0.2082801700873968
2018-05-19 00:00:00.000,0.23264546040708015
2018-05-20 00:00:00.000,0.2255632422705164
2018-05-21 00:00:00.000,0.2251284603245754
2018-05-22 00:00:00.000,0.22106849911682777
2018-05-23 00:00:00.000,0.20163827487868155
2018-05-24 00:00:00.000,0.17436435309257733
2018-05-25 00:00:00.000,0.17735609785702725
2018-05-26 00:00:00.000,0.1687695430334211
2018-05-27 00:00:00.000,0.16561446497865698
2018-05-28 00:00:00.000,0.16252207856252648
2018-05-29 00:00:00.000,0.16186712189415126
2018-05-30 00:00:00.000,0.194542224347285
2018-05-31 00:00:00.000,0.29344472665520904
2018-06-01 00:00:00.000,0.24490086781178697
2018-06-02 00:00:00.000,0.26338978931578266
2018-06-03 00:00:00.000,0.25183521374243784
2018-06-04 00:00:00.000,0.2661884073774117
2018-06-05 00:00:00.000,0.25414896010810817
2018-06-06 00:00:00.000,0.2575848199621792
2018-06-07 00:00:00.000,0.25409286785442503
2018-06-08 00:00:00.000,0.2346054518225916
2018-06-09 00:00:00.000,0.22959058933279955
2018-06-10 00:00:00.000,0.2064677947921299
2018-06-11 00:00:00.000,0.17795137196437502
2018-06-12 00:00:00.000,0.20382980709992934
2018-06-13 00:00:00.000,0.18128623264532495
2018-06-14 00:00:00.000,0.16367283274603206
2018-06-15 00:00:00.000,0.17326076075713587
2018-06-16 00:00:00.000,0.16304184165350466
2018-06-17 00:00:00.000,0.16503151805640262
2018-06-18 00:00:00.000,0.1583053163386805
2018-06-19 00:00:00.000,0.15956341136275862
2018-06-20 00:00:00.000,0.15174658458196033
2018-06-21 00:00:00.000,0.14735482029875913
2018-06-22 00:00:00.000,0.1536773165768063
2018-06-23 00:00:00.000,0.12602217645567831
2018-06-24 00:00:00.000,0.12456295649581436
2018-06-25 00:00:00.000,0.1369931673756316
2018-06-26 00:00:00.000,0.16005424969208507
2018-06-27 00:00:00.000,0.1532956977504052
2018-06-28 00:00:00.000,0.16238986472643732
2018-06-29 00:00:00.000,0.13730960994470542
2018-06-30 00:00:00.000,0.15703988063183966
2018-07-01 00:00:00.000,0.16218457009409387
2018-07-02 00:00:00.000,0.16207354937610577
2018-07-03 00:00:00.000,0.16331415104972552
2018-07-04 00:00:00.000,0.16381026135137572
2018-07-05 00:00:00.000,0.16137359692355818
2018-07-06 00:00:00.000,0.15438482126515074
2018-07-07 00:00:00.000,0.15705636150253005
2018-07-08 00:00:00.000,0.16014346679786876
2018-07-09 00:00:00.000,0.15669838940922035
2018-07-10 00:00:00.000,0.14309356355967393
2018-07-11 00:00:00.000,0.12941828744728073
2018-07-12 00:00:00.000,0.12899853758198415
2018-07-13 00:00:00.000,0.1277560988103508
2018-07-14 00:00:00.000,0.125441831796669
2018-07-15 00:00:00.000,0.12568278551542567
2018-07-16 00:00:00.000,0.12956202305792677
2018-07-17 00:00:00.000,0.14627796990957512
2018-07-18 00:00:00.000,0.15798605098113555
2018-07-19 00:00:00.000,0.15600218798964993
2018-07-20 00:00:00.000,0.14689592959604475
2018-07-21 00:00:00.000,0.1296192197858301
2018-07-22 00:00:00.000,0.13737238608140317
2018-07-23 00:00:00.000,0.13220239130302744
2018-07-24 00:00:00.000,0.13934403212784335
2018-07-25 00:00:00.000,0.136732057965548
2018-07-26 00:00:00.000,0.14263236126092935
2018-07-27 00:00:00.000,0.13322148687202834
2018-07-28 00:00:00.000,0.13241203009720964
2018-07-29 00:00:00.000,0.13077077366797862
2018-07-30 00:00:00.000,0.1333338517506902
2018-07-31 00:00:00.000,0.12708546378513116
2018-08-01 00:00:00.000,0.11244877971102335
2018-08-02 00:00:00.000,0.11362845184782655
2018-08-03 00:00:00.000,0.10654397982043293
2018-08-04 00:00:00.000,0.11123969095408835
2018-08-05 00:00:00.000,0.1077450518357055
2018-08-06 00:00:00.000,0.12143349669215445
2018-08-07 00:00:00.000,0.11655362798439843
2018-08-08 00:00:00.000,0.10722171658550621
2018-08-09 00:00:00.000,0.10193325866185722
2018-08-10 00:00:00.000,0.10776949088795205
2018-08-11 00:00:00.000,0.09878865083230073
2018-08-12 00:00:00.000,0.08456081640275444
2018-08-13 00:00:00.000,0.08373209928941798
2018-08-14 00:00:00.000,0.07428165969159115
2018-08-15 00:00:00.000,0.066121071622057
2018-08-16 00:00:00.000,0.0654384842845496
2018-08-17 00:00:00.000,0.06672754313588998
2018-08-18 00:00:00.000,0.09225256815442609
2018-08-19 00:00:00.000,0.0759073926268001
2018-08-20 00:00:00.000,0.08374027119206424
2018-08-21 00:00:00.000,0.07326907736676957
2018-08-22 00:00:00.000,0.07590479134008642
2018-08-23 00:00:00.000,0.06966749668387703
2018-08-24 00:00:00.000,0.08269149146726786
2018-08-25 00:00:00.000,0.1090708227741712
2018-08-26 00:00:00.000,0.10388616067190595
2018-08-27 00:00:00.000,0.09689037658335
2018-08-28 00:00:00.000,0.10173631573604076
2018-08-29 00:00:00.000,0.10558824243552822
2018-08-30 00:00:00.000,0.10306081925094633
2018-08-31 00:00:00.000,0.10155995556651776
2018-09-01 00:00:00.000,0.10113829125442853
2018-09-02 00:00:00.000,0.10685478279968211
2018-09-03 00:00:00.000,0.1046623778829394
2018-09-04 00:00:00.000,0.10813473893177658
2018-09-05 00:00:00.000,0.1109606537101536
2018-09-06 00:00:00.000,0.09203886297186578
2018-09-07 00:00:00.000,0.09497308120161438
2018-09-08 00:00:00.000,0.09167246015429632
2018-09-09 00:00:00.000,0.08693665214037943
2018-09-10 00:00:00.000,0.08554021120731146
2018-09-11 00:00:00.000,0.08602598222504335
2018-09-12 00:00:00.000,0.08217148068163173
2018-09-13 00:00:00.000,0.08092478692086429
2018-09-14 00:00:00.000,0.08589743553106179
2018-09-15 00:00:00.000,0.08321590672857063
2018-09-16 00:00:00.000,0.08320185345029764
2018-09-17 00:00:00.000,0.08404907872279403
2018-09-18 00:00:00.000,0.08684183701687714
2018-09-19 00:00:00.000,0.08280728180028231
2018-09-20 00:00:00.000,0.08901425386823102
2018-09-21 00:00:00.000,0.08763744672508489
2018-09-22 00:00:00.000,0.0917303810807148
2018-09-23 00:00:00.000,0.08845026997083465
2018-09-24 00:00:00.000,0.08945117159599554
2018-09-25 00:00:00.000,0.08608751371225351
2018-09-26 00:00:00.000,0.08600543037164898
2018-09-27 00:00:00.000,0.0847149675338055
2018-09-28 00:00:00.000,0.08755142539203498
2018-09-29 00:00:00.000,0.08596776100269117
2018-09-30 00:00:00.000,0.08759166122159412
2018-10-01 00:00:00.000,0.08881825116336309
2018-10-02 00:00:00.000,0.08980416318962726
2018-10-03 00:00:00.000,0.09311615506042452
2018-10-04 00:00:00.000,0.09093774223870317
2018-10-05 00:00:00.000,0.0985853303842285
2018-10-06 00:00:00.000,0.09636368437707224
2018-10-07 00:00:00.000,0.09336023692006433
2018-10-08 00:00:00.000,0.09652694181019707
2018-10-09 00:00:00.000,0.09657366795833135
2018-10-10 00:00:00.000,0.09666714187288183
2018-10-11 00:00:00.000,0.09771750079643028
2018-10-12 00:00:00.000,0.08066661177912565
2018-10-13 00:00:00.000,0.08377118174651225
2018-10-14 00:00:00.000,0.0848038677533598
2018-10-15 00:00:00.000,0.09066858529142405
2018-10-16 00:00:00.000,0.09162317598056031
2018-10-17 00:00:00.000,0.09068417641263542
2018-10-18 00:00:00.000,0.09140393831077125
2018-10-19 00:00:00.000,0.0875733975061152
2018-10-20 00:00:00.000,0.08722188233875625
2018-10-21 00:00:00.000,0.0898529404134222
2018-10-22 00:00:00.000,0.08939713742344123
2018-10-23 00:00:00.000,0.089752526715499
2018-10-24 00:00:00.000,0.09068992169902008
2018-10-25 00:00:00.000,0.08890904869269109
2018-10-26 00:00:00.000,0.08746817468464467
2018-10-27 00:00:00.000,0.08758645748386967
2018-10-28 00:00:00.000,0.08907090629842856
2018-10-29 00:00:00.000,0.09387568358932932
2018-10-30 00:00:00.000,0.0880166863290785
2018-10-31 00:00:00.000,0.08920693392890168
2018-11-01 00:00:00.000,0.08991586413709628
2018-11-02 00:00:00.000,0.09408038841525358
2018-11-03 00:00:00.000,0.09385930878928603
2018-11-04 00:00:00.000,0.0915689103462767
2018-11-05 00:00:00.000,0.09050816818136144
2018-11-06 00:00:00.000,0.09295268114592814
2018-11-07 00:00:00.000,0.09218673664680248
2018-11-08 00:00:00.000,0.09309769275240122
2018-11-09 00:00:00.000,0.09152012602126079
2018-11-10 00:00:00.000,0.0890708294908697
2018-11-11 00:00:00.000,0.08929138956329986
2018-11-12 00:00:00.000,0.08761058476755516
2018-11-13 00:00:00.000,0.08910389871977337
2018-11-14 00:00:00.000,0.08703883732331127
2018-11-15 00:00:00.000,0.07522610175384986
2018-11-16 00:00:00.000,0.07375132111648931
2018-11-17 00:00:00.000,0.07189946345085303
2018-11-18 00:00:00.000,0.06937829318816997
2018-11-19 00:00:00.000,0.07073665705336021
2018-11-20 00:00:00.000,0.060833657282746666
2018-11-21 00:00:00.000,0.0504169117113404
2018-11-22 00:00:00.000,0.05649396216262997
2018-11-23 00:00:00.000,0.052591905663578624
2018-11-24 00:00:00.000,0.05720225194165369
2018-11-25 00:00:00.000,0.05080159441668222
2018-11-26 00:00:00.000,0.05330981862942065
2018-11-27 00:00:00.000,0.052303503323696036
2018-11-28 00:00:00.000,0.05186028947037742
2018-11-29 00:00:00.000,0.05476688887152886
2018-11-30 00:00:00.000,0.05382704229932992
2018-12-01 00:00:00.000,0.08918703185356096
2018-12-02 00:00:00.000,0.08043728510630298
2018-12-03 00:00:00.000,0.06718211806469167
2018-12-04 00:00:00.000,0.062363566466456605
2018-12-05 00:00:00.000,0.06625759908963656
2018-12-06 00:00:00.000,0.05767317975978058
2018-12-07 00:00:00.000,0.05030548808211861
2018-12-08 00:00:00.000,0.0475220264522511
2018-12-09 00:00:00.000,0.04660559514831165
2018-12-10 00:00:00.000,0.047451908118936084
2018-12-11 00:00:00.000,0.04815120402771204
2018-12-12 00:00:00.000,0.04542894661047119
2018-12-13 00:00:00.000,0.044772959736031195
2018-12-14 00:00:00.000,0.04204089941766216
2018-12-15 00:00:00.000,0.04118426404255596
2018-12-16 00:00:00.000,0.04122358687646254
2018-12-17 00:00:00.000,0.04127970009662485
2018-12-18 00:00:00.000,0.04410641741518287
2018-12-19 00:00:00.000,0.04590255652381325
2018-12-20 00:00:00.000,0.04581390915271979
2018-12-21 00:00:00.000,0.049544325514047076
2018-12-22 00:00:00.000,0.04810111098155363
2018-12-23 00:00:00.000,0.053907607342545336
2018-12-24 00:00:00.000,0.054991787019289834
2018-12-25 00:00:00.000,0.05369295386876215
2018-12-26 00:00:00.000,0.04787857595934947
2018-12-27 00:00:00.000,0.047576586054298486
2018-12-28 00:00:00.000,0.04308985868211175
2018-12-29 00:00:00.000,0.04914222743590562
2018-12-30 00:00:00.000,0.05004698549435143
2018-12-31 00:00:00.000,0.04951677700253565
2019-01-01 00:00:00.000,0.04643570304892536
2019-01-02 00:00:00.000,0.049167184143581
2019-01-03 00:00:00.000,0.04972024232303439
2019-01-04 00:00:00.000,0.052573298916892997
2019-01-05 00:00:00.000,0.05159258413926552
2019-01-06 00:00:00.000,0.049533901407394984
2019-01-07 00:00:00.000,0.051243125634062324
2019-01-08 00:00:00.000,0.05120131359108853
2019-01-09 00:00:00.000,0.04984065929256081
2019-01-10 00:00:00.000,0.05009909129332326
2019-01-11 00:00:00.000,0.044286105563229594
2019-01-12 00:00:00.000,0.04572349455971731
2019-01-13 00:00:00.000,0.04560256359244502
2019-01-14 00:00:00.000,0.04357358101781206
2019-01-15 00:00:00.000,0.04528074424266813
2019-01-16 00:00:00.000,0.045351691788347734
2019-01-17 00:00:00.000,0.04677070966530337
2019-01-18 00:00:00.000,0.04676930667903526
2019-01-19 00:00:00.000,0.046145637298896466
2019-01-20 00:00:00.000,0.04975608796336439
2019-01-21 00:00:00.000,0.046415634047779486
2019-01-22 00:00:00.000,0.046676953237453266
2019-01-23 00:00:00.000,0.049090242099913334
2019-01-24 00:00:00.000,0.05161138851374206
2019-01-25 00:00:00.000,0.050975957918897495
2019-01-26 00:00:00.000,0.05518222940774735
2019-01-27 00:00:00.000,0.060812979258291426
2019-01-28 00:00:00.000,0.05664627259516297
2019-01-29 00:00:00.000,0.051532114574986146
2019-01-30 00:00:00.000,0.05216530187714153
2019-01-31 00:00:00.000,0.053925814713545864
2019-02-01 00:00:00.000,0.052062324078593736
2019-02-02 00:00:00.000,0.057578750976200514
2019-02-03 00:00:00.000,0.05650728869272671
2019-02-04 00:00:00.000,0.055430199942075355
2019-02-05 00:00:00.000,0.060758607297065864
2019-02-06 00:00:00.000,0.06886369685718507
2019-02-07 00:00:00.000,0.0627766005143932
2019-02-08 00:00:00.000,0.06834445157803722
2019-02-09 00:00:00.000,0.0717874963031316
2019-02-10 00:00:00.000,0.07756651747500026
2019-02-11 00:00:00.000,0.08541822987673246
2019-02-12 00:00:00.000,0.08622173824345339
2019-02-13 00:00:00.000,0.08298178982902636
2019-02-14 00:00:00.000,0.0900903993656134
2019-02-15 00:00:00.000,0.09213888926077603
2019-02-16 00:00:00.000,0.0918991660895917
2019-02-17 00:00:00.000,0.08710174393191922
2019-02-18 00:00:00.000,0.08959616822532429
2019-02-19 00:00:00.000,0.08858653489184605
2019-02-20 00:00:00.000,0.09010756351280633
2019-02-21 00:00:00.000,0.09715333998330483
2019-02-22 00:00:00.000,0.09120627200827944
2019-02-23 00:00:00.000,0.09556568654879213
2019-02-24 00:00:00.000,0.09619712903226904
2019-02-25 00:00:00.000,0.08745060568107213
2019-02-26 00:00:00.000,0.11105738322709556
2019-02-27 00:00:00.000,0.12343253710958063
2019-02-28 00:00:00.000,0.144172580666992
2019-03-01 00:00:00.000,0.14250419541779974
2019-03-02 00:00:00.000,0.13922794678105785
2019-03-03 00:00:00.000,0.13889257360497617
2019-03-04 00:00:00.000,0.12968500326774007
2019-03-05 00:00:00.000,0.12091112067340645
2019-03-06 00:00:00.000,0.12480982155005592
2019-03-07 00:00:00.000,0.1374889960459254
2019-03-08 00:00:00.000,0.13081209745881853
2019-03-09 00:00:00.000,0.12381938350718909
2019-03-10 00:00:00.000,0.13603995246804337
2019-03-11 00:00:00.000,0.18129511289757083
2019-03-12 00:00:00.000,0.15081855921887635
2019-03-13 00:00:00.000,0.1277937175033789
2019-03-14 00:00:00.000,0.12863717529868052
2019-03-15 00:00:00.000,0.13040860302143484
2019-03-16 00:00:00.000,0.12916450310872832
2019-03-17 00:00:00.000,0.12908206438149875
2019-03-18 00:00:00.000,0.12897626170736018
2019-03-19 00:00:00.000,0.12803644839534045
2019-03-20 00:00:00.000,0.1262300270634013
2019-03-21 00:00:00.000,0.1257971890926882
2019-03-22 00:00:00.000,0.1187311975568828
2019-03-23 00:00:00.000,0.1203048800506781
2019-03-24 00:00:00.000,0.11913810458315233
2019-03-25 00:00:00.000,0.11634270115355898
2019-03-26 00:00:00.000,0.10748424307573559
2019-03-27 00:00:00.000,0.10774657710648203
2019-03-28 00:00:00.000,0.11107761284467149
2019-03-29 00:00:00.000,0.11348346091707653
2019-03-30 00:00:00.000,0.11125497911915466
2019-03-31 00:00:00.000,0.10859970484387305
2019-04-01 00:00:00.000,0.11188795252543414
2019-04-02 00:00:00.000,0.10880184933023933
2019-04-03 00:00:00.000,0.11299619498547978
2019-04-04 00:00:00.000,0.1109599172533258
2019-04-05 00:00:00.000,0.12141980871420514
2019-04-06 00:00:00.000,0.1247446922124642
2019-04-07 00:00:00.000,0.12841787217756664
2019-04-08 00:00:00.000,0.1262779928985675
2019-04-09 00:00:00.000,0.11981673415344402
2019-04-10 00:00:00.000,0.13113182459198344
2019-04-11 00:00:00.000,0.12855322099908278
2019-04-12 00:00:00.000,0.11323756216422615
2019-04-13 00:00:00.000,0.11516746748877628
2019-04-14 00:00:00.000,0.11873647181796423
2019-04-15 00:00:00.000,0.12144180513200721
2019-04-16 00:00:00.000,0.11770904324503435
2019-04-17 00:00:00.000,0.13224677517606578
2019-04-18 00:00:00.000,0.12792717196352077
2019-04-19 00:00:00.000,0.1260978866051534
2019-04-20 00:00:00.000,0.12197911784629589
2019-04-21 00:00:00.000,0.12337931831287331
2019-04-22 00:00:00.000,0.11564032821172361
2019-04-23 00:00:00.000,0.1123671084606881
2019-04-24 00:00:00.000,0.11084378836803363
2019-04-25 00:00:00.000,0.10097252630133242
2019-04-26 00:00:00.000,0.0950418553525167
2019-04-27 00:00:00.000,0.10418942002803795
2019-04-28 00:00:00.000,0.10213268760730287
2019-04-29 00:00:00.000,0.09797479386082628
2019-04-30 00:00:00.000,0.0908728570088844
2019-05-01 00:00:00.000,0.0927120604811808
2019-05-02 00:00:00.000,0.09525432823057031
2019-05-03 00:00:00.000,0.09466221010374602
2019-05-04 00:00:00.000,0.0954717951972003
2019-05-05 00:00:00.000,0.09026188742690279
2019-05-06 00:00:00.000,0.0877330045667424
2019-05-07 00:00:00.000,0.09019761762839279
2019-05-08 00:00:00.000,0.08663911388023222
2019-05-09 00:00:00.000,0.08560369006748239
2019-05-10 00:00:00.000,0.08096337727941075
2019-05-11 00:00:00.000,0.0848233285720953
2019-05-12 00:00:00.000,0.09179255281331174
2019-05-13 00:00:00.000,0.08614909285855211
2019-05-14 00:00:00.000,0.09000557229939873
2019-05-15 00:00:00.000,0.10224343969807062
2019-05-16 00:00:00.000,0.11740853729943933
2019-05-17 00:00:00.000,0.11268471346074312
2019-05-18 00:00:00.000,0.1113619147957651
2019-05-19 00:00:00.000,0.11821061437924289
2019-05-20 00:00:00.000,0.11744755813705952
2019-05-21 00:00:00.000,0.11185470191768451
2019-05-22 00:00:00.000,0.11379420404675872
2019-05-23 00:00:00.000,0.10610056327040299
2019-05-24 00:00:00.000,0.10802221964575101
2019-05-25 00:00:00.000,0.1188319695679369
2019-05-26 00:00:00.000,0.13559452710702607
2019-05-27 00:00:00.000,0.12438312636288985
2019-05-28 00:00:00.000,0.12641313500293208
2019-05-29 00:00:00.000,0.13150316238940696
2019-05-30 00:00:00.000,0.14692790027635083
2019-05-31 00:00:00.000,0.13279467864837807
2019-06-01 00:00:00.000,0.13617802510673976
2019-06-02 00:00:00.000,0.13142490176741606
2019-06-03 00:00:00.000,0.14016133326706
2019-06-04 00:00:00.000,0.13185845089697734
2019-06-05 00:00:00.000,0.12391784646543492
2019-06-06 00:00:00.000,0.13081795661030746
2019-06-07 00:00:00.000,0.1316627462600719
2019-06-08 00:00:00.000,0.1344740334859326
2019-06-09 00:00:00.000,0.1406362286856432
2019-06-10 00:00:00.000,0.129961543286465
2019-06-11 00:00:00.000,0.1439575059068495
2019-06-12 00:00:00.000,0.1411167233142399
2019-06-13 00:00:00.000,0.13766101517222723
2019-06-14 00:00:00.000,0.13266823448731188
2019-06-15 00:00:00.000,0.12903112588120813
2019-06-16 00:00:00.000,0.1307564669627702
2019-06-17 00:00:00.000,0.1276564966658046
2019-06-18 00:00:00.000,0.1279650497454949
2019-06-19 00:00:00.000,0.12716156595643677
2019-06-20 00:00:00.000,0.12820831540955369
2019-06-21 00:00:00.000,0.12895675785134478
2019-06-22 00:00:00.000,0.12593754307890728
2019-06-23 00:00:00.000,0.13141423649403597
2019-06-24 00:00:00.000,0.1295900484033524
2019-06-25 00:00:00.000,0.13228460963548222
2019-06-26 00:00:00.000,0.13693452237269488
2019-06-27 00:00:00.000,0.126962181788339
2019-06-28 00:00:00.000,0.11647328910424601
2019-06-29 00:00:00.000,0.11707286206937378
2019-06-30 00:00:00.000,0.11997158013812573
2019-07-01 00:00:00.000,0.11459334438005872
2019-07-02 00:00:00.000,0.11949432780630508
2019-07-03 00:00:00.000,0.11417963900995662
2019-07-04 00:00:00.000,0.11994101804759792
2019-07-05 00:00:00.000,0.11636355162141536
2019-07-06 00:00:00.000,0.11299573393105493
2019-07-07 00:00:00.000,0.11858389305360167
2019-07-08 00:00:00.000,0.11956020625173971
2019-07-09 00:00:00.000,0.11678551334086729
2019-07-10 00:00:00.000,0.12013296133047387
2019-07-11 00:00:00.000,0.12048500811479794
2019-07-12 00:00:00.000,0.11101134664979646
2019-07-13 00:00:00.000,0.11277894082327886
2019-07-14 00:00:00.000,0.11443476504478634
2019-07-15 00:00:00.000,0.10370908432068623
2019-07-16 00:00:00.000,0.10277970525198879
2019-07-17 00:00:00.000,0.09277675449263419
2019-07-18 00:00:00.000,0.11052468215065585
2019-07-19 00:00:00.000,0.11870612905911393
2019-07-20 00:00:00.000,0.12200050057425241
2019-07-21 00:00:00.000,0.12048059284623325
2019-07-22 00:00:00.000,0.12032537955941795
2019-07-23 00:00:00.000,0.1260437811181518
2019-07-24 00:00:00.000,0.11855519453350666
2019-07-25 00:00:00.000,0.11735615123601562
2019-07-26 00:00:00.000,0.1265508598759014
2019-07-27 00:00:00.000,0.12372825985299615
2019-07-28 00:00:00.000,0.12403783143243521
2019-07-29 00:00:00.000,0.1221666596601887
2019-07-30 00:00:00.000,0.12354662366728149
2019-07-31 00:00:00.000,0.12250629580525416
2019-08-01 00:00:00.000,0.13659953367937672
2019-08-02 00:00:00.000,0.12979493700978856
2019-08-03 00:00:00.000,0.13101641808536552
2019-08-04 00:00:00.000,0.12883939057205945
2019-08-05 00:00:00.000,0.12713605174002088
2019-08-06 00:00:00.000,0.1295687836586517
2019-08-07 00:00:00.000,0.12376331472399504
2019-08-08 00:00:00.000,0.12014718702727288
2019-08-09 00:00:00.000,0.12118779938887951
2019-08-10 00:00:00.000,0.11539951693311484
2019-08-11 00:00:00.000,0.11542962128212629
2019-08-12 00:00:00.000,0.11808243881291987
2019-08-13 00:00:00.000,0.1249213744163746
2019-08-14 00:00:00.000,0.11998976839737978
2019-08-15 00:00:00.000,0.10826471006893906
2019-08-16 00:00:00.000,0.11177460276712561
2019-08-17 00:00:00.000,0.11268086259123936
2019-08-18 00:00:00.000,0.11478791208438474
2019-08-19 00:00:00.000,0.11822298871853211
2019-08-20 00:00:00.000,0.12396671380660089
2019-08-21 00:00:00.000,0.12121336924367969
2019-08-22 00:00:00.000,0.12368426242022373
2019-08-23 00:00:00.000,0.12746120849755246
2019-08-24 00:00:00.000,0.12864136293451792
2019-08-25 00:00:00.000,0.12958867533548232
2019-08-26 00:00:00.000,0.12382330277197236
2019-08-27 00:00:00.000,0.12101889019049697
2019-08-28 00:00:00.000,0.12806540233136626
2019-08-29 00:00:00.000,0.11758222348990742
